股票代码,股票简称,公告日期,营业收入,营业收入同比增长,营业收入季度环比,净利润,净利润同比增长,净利润季度环比,每股收益,每股净资产,净资产收益率,销售毛利率,每股经营现金流量
603677,奇精机械,2022-04-27 00:00:00,443902316.5,-9.3509749579,-19.5935,21870860.16,7.35,63.5855,0.1138,5.475938313153,1.96,13.5767877976,0.174406367099
603658,安图生物,2022-04-27 00:00:00,1031147048.85,26.2111477684,-3.6937,240200411.27,40.07,-6.5693,0.41,12.697814935728,3.25,58.2559066139,0.310374025204
603569,长久物流,2022-04-27 00:00:00,934264180.63,-13.4564597116,-25.5679,390411.22,-99.05,-98.9515,0.0,3.840706135012,0.02,10.1975410559,-0.16743326475
603530,神马电力,2022-04-27 00:00:00,161245840.72,35.4855854991,-32.8183,812386.19,-91.44,-97.7974,0.0,3.668303761494,,21.199558542,-0.152997107432
603527,众源新材,2022-04-27 00:00:00,1725776963.59,31.0722701254,-9.8835,26125340.17,21.62,-13.9922,0.11,4.432866639174,2.45,3.5154191219,0.115895453811
603515,欧普照明,2022-04-27 00:00:00,1455169850.83,-17.1422737601,-45.8742,66247011.14,-50.88,-76.6612,0.09,7.660399440665,1.14,31.409019734,-1.134048446916
603511,爱慕股份,2022-04-27 00:00:00,935098977.08,4.377314398,-11.1094,130075842.72,1.03,51.6419,0.33,11.251739176296,2.93,69.9750489294,0.394277244569
603501,韦尔股份,2022-04-27 00:00:00,5538237003.29,-10.843411517,-4.3324,896204454.11,-13.9,-6.4215,1.03,19.24046143296,5.38,35.3071708932,-0.909271051248
603398,沐邦高科,2022-04-27 00:00:00,85926870.41,10.6997708236,176.6081,-9111302.31,-3813.56,94.6537,-0.03,2.731928431949,-0.97,18.687580955,0.097611822005
603386,骏亚科技,2022-04-27 00:00:00,631369470.7,9.0866040713,-17.6322,30994887.46,-47.41,5.4962,0.13,6.349038851468,2.11,19.9516802737,0.021901993207
603367,辰欣药业,2022-04-27 00:00:00,869770720.65,-0.4504449129,-15.1796,96747943.51,-10.99,98.884,0.21,11.365852905855,1.9,54.8189615412,0.107304328011
603356,华菱精工,2022-04-27 00:00:00,265607616.78,-24.3362437314,-56.0591,-5364073.48,51.0545149799,-156.0341,-0.04,5.806608181041,-0.85,6.9361952731,-0.335168409255
603351,威尔药业,2022-04-27 00:00:00,290586279.28,27.7692211335,4.4858,27529731.11,5.04,57.0547,0.21,10.485442746267,1.97,29.5402559655,0.066707729094
603324,盛剑环境,2022-04-27 00:00:00,189407619.39,7.5305114619,-57.1163,14125216.35,17.81,-77.8498,0.11,11.215509274876,1.01,28.804399467,-1.091116232232
603320,迪贝电气,2022-04-27 00:00:00,274104997.03,12.3899308039,-5.104,12161813.25,-32.16,-19.2868,0.09,5.800200885086,1.54,11.6843681899,0.109392603514
603311,金海高科,2022-04-27 00:00:00,201478102.51,3.4505841504,-0.9294,22758304.16,-27.39,4178.1833,0.11,4.173711225143,2.63,28.0137086993,0.080200572857
603226,菲林格尔,2022-04-27 00:00:00,89082998.31,-28.0188388562,-65.8216,-7027820.6,-210.22,72.089,-0.03,3.631831807826,-0.65,13.884746893,-0.201946826151
603218,日月股份,2022-04-27 00:00:00,981147025.75,-21.8314281254,-19.9379,59536217.9,-78.15,-38.4435,0.06,9.039433497948,0.68,8.7268657605,0.20979442874
603200,上海洗霸,2022-04-27 00:00:00,136582011.96,-4.045756549,-21.5742,18448475.05,27.06,150.8501,0.15,6.824547437978,2.19,32.9584541507,-0.144250193216
603199,九华旅游,2022-04-27 00:00:00,81044624.53,-19.482690328,-18.8854,-5549005.73,-131.63,-154.824,-0.0501,11.478475146007,-0.44,21.1643337846,-0.384098147362
603195,公牛集团,2022-04-27 00:00:00,3078423636.94,19.5841385895,-8.717,641426707.25,5.68,11.7351,1.07,18.97794707598,5.79,34.4693498805,0.72132423321
603188,亚邦股份,2022-04-27 00:00:00,307770306.65,304.1018380606,-9.3138,-48128587.16,48.82,-349.1629,-0.0844,3.780563620306,-2.21,14.5280542482,-0.251680555782
603187,海容冷链,2022-04-27 00:00:00,840234362.2,47.8250623734,26.1103,78352816.06,24.76,151.8328,0.33,10.078009761113,3.24,22.1044460576,-0.410389299344
603160,汇顶科技,2022-04-27 00:00:00,874217073.7,-38.3895081916,-44.4163,-50511851.28,-132.26,-120.6608,-0.11,17.799613562331,-0.58,44.5230868453,-0.494567447417
603121,华培动力,2022-04-27 00:00:00,213879415.51,-7.2458662179,-0.7601,4007438.16,-84.46,-43.2303,0.02,4.393013765021,0.35,22.0453737624,-0.007728108796
603112,华翔股份,2022-04-27 00:00:00,885596595.24,49.7291616259,7.1082,100245575.89,37.88,51.7939,0.23,4.967671101166,4.42,18.6582316619,0.019065279813
603109,神驰机电,2022-04-27 00:00:00,684858077.08,42.9511479393,12.8779,2365546.77,-94.75,-94.9143,0.02,9.935864682825,0.16,19.5380564467,0.064373920031
603099,长白山,2022-04-27 00:00:00,20748304.5,101.3215109713,-39.3884,-34573947.98,11.7949153252,-38.8085,-0.13,3.493092348521,-3.64,-107.0240915348,-0.082485743016
603070,万控智造,2022-04-27 00:00:00,436289934.31,8.4287299634,,18143920.68,-8.96,,0.05,4.543616903317,1.39,24.0109260338,-0.159643474788
603063,禾望电气,2022-04-27 00:00:00,460140171.34,36.1599646231,-43.9245,66973688.46,1.98,-34.8924,0.15,7.400678688406,2.1,35.3968748492,0.469179252545
603056,德邦股份,2022-04-27 00:00:00,7020127233.48,-4.7527844405,-20.2302,-79599937.94,-838.73,-169.2367,-0.08,5.82077046028,-1.29,9.0488114911,0.941278257161
603027,千禾味业,2022-04-27 00:00:00,482088325.32,0.9295644803,-15.3817,55233734.25,38.47,-38.2841,0.0691,2.666001664561,2.63,34.9786770294,0.103052677837
603026,石大胜华,2022-04-27 00:00:00,1770539198.93,5.0969535565,-11.5484,450147218.72,94.08,3.0142,2.22,17.569507370091,13.51,40.1303128527,2.529784205348
603025,大豪科技,2022-04-27 00:00:00,397583519.23,6.9498055136,26.9204,79559422.63,2.94,28.3728,0.09,1.818785120555,3.96,40.4769395602,0.018984143113
603012,创力集团,2022-04-27 00:00:00,390781379.0,16.8827848602,-57.5262,80008649.6,47.0,-2.847,0.13,4.639955968675,2.75,50.6661632488,0.161797123382
601990,南京证券,2022-04-27 00:00:00,393441560.11,-20.1158623426,-37.7354,125200617.85,-29.14,33.0518,0.03,4.495584900752,0.76,,0.551447492663
601975,招商南油,2022-04-27 00:00:00,1094933520.8,20.3022378074,4.5314,103396826.58,-2.37,201.6424,0.02,1.210594835802,1.78,17.6727242078,0.021774610389
601958,金钼股份,2022-04-27 00:00:00,2249038448.79,37.4115477633,14.628,274892322.6,276.14,272.5579,0.085,3.824669112966,2.25,30.5202917313,-0.099157321954
601921,浙版传媒,2022-04-27 00:00:00,2616710019.37,27.1783458519,-38.3545,124522970.2,92.94,-80.0309,0.056,5.458425240985,1.03,23.9048116069,0.140210137373
601718,际华集团,2022-04-27 00:00:00,4067101848.8,22.6960462258,-12.4361,106427833.19,867.74,163.1175,0.024,3.877200025522,0.63,10.8727305558,-0.149859547862
601717,郑煤机,2022-04-27 00:00:00,8096795783.14,5.4214152405,10.8722,681747340.35,22.55,83.9653,0.39,8.843403279052,4.5,21.3734101501,0.175370276793
601702,华峰铝业,2022-04-27 00:00:00,1985560080.27,36.5350000744,10.0068,102759251.45,0.73,-24.533,0.1,3.247582994552,3.22,12.9002409403,-0.524948664848
601600,中国铝业,2022-04-27 00:00:00,75621399000.0,43.6228476059,1.0721,1574894000.0,60.52,790.943,0.091,3.313387973792,2.71,7.8240340409,0.502625057769
601599,浙文影业,2022-04-27 00:00:00,743949869.91,38.9918202571,77.0834,33043641.15,367.31,134.0805,0.03,1.072576631869,2.69,16.7994321909,-0.112362058219
601595,上海电影,2022-04-27 00:00:00,157262379.34,-29.4218409541,-24.4317,-1287338.04,-105.14,-263.8836,-0.003,4.305148532887,-0.07,9.6724560914,0.151394626261
601199,江南水务,2022-04-27 00:00:00,269381439.06,4.0477041326,-5.3661,57373181.66,16.55,-14.9713,0.0613,3.586626959929,1.73,41.4862264713,0.069637725469
601177,杭齿前进,2022-04-27 00:00:00,575103785.32,5.2327483248,19.8185,49438096.57,-3.93,3709.1543,0.1236,4.988058358171,2.51,22.4037643098,-0.404431477228
601163,三角轮胎,2022-04-27 00:00:00,1850972794.56,-18.5097767857,-19.631,58424631.5,-69.78,-49.19,0.07,14.00580151785,0.52,15.5578524464,0.132035633987
601116,三江购物,2022-04-27 00:00:00,1104516093.36,-0.6163175176,16.484,47349728.47,75.98,104.7192,0.0865,5.747964972053,1.5155,27.4053640866,0.401243662065
601028,玉龙股份,2022-04-27 00:00:00,2784588639.86,12.2122853048,11.0917,75662551.37,-27.81,39.6424,0.0966,3.348115026177,2.93,4.2576759821,-0.000632086408
601005,重庆钢铁,2022-04-27 00:00:00,8720406000.0,-12.6073641704,7.8564,442999000.0,-59.45,173.1833,0.05,2.558993775033,1.96,8.6161584679,0.031228212673
600993,马应龙,2022-04-27 00:00:00,949086965.18,10.2363826983,11.0321,137549555.6,17.3,42.0328,0.32,7.67613701536,4.25,35.2078267872,-0.318567363634
600987,航民股份,2022-04-27 00:00:00,2321855093.28,-1.3660780337,-5.3864,116190907.63,15.78,-52.7817,0.11,5.310792310866,2.1,10.2756732912,0.121695095092
600977,中国电影,2022-04-27 00:00:00,946337886.26,-24.8322116292,-52.4165,115787890.89,-19.32,559.0469,0.062,6.006323870991,1.04,29.0519440658,1.081376084312
600970,中材国际,2022-04-27 00:00:00,8729681569.64,16.0815252119,-22.3776,479227860.83,4.99,24.2043,0.22,6.091485791224,3.61,16.3851743419,-0.984181716539
600927,永安期货,2022-04-27 00:00:00,7706617973.82,5.933220475,-26.4178,32593382.98,-90.1,-92.4398,0.02,7.976889218456,0.28,,-0.323208111075
600885,宏发股份,2022-04-27 00:00:00,2874779453.93,20.820589713,16.9459,279349768.42,20.78,15.5667,0.38,8.700593180635,4.18,33.4943797029,0.395057127009
600874,创业环保,2022-04-27 00:00:00,1071552000.0,22.4234904597,-15.6931,195395000.0,17.85,31.5782,0.137,5.125733797217,2.71,33.4704242071,0.148788375803
600871,石化油服,2022-04-27 00:00:00,15347614000.0,5.1219902611,-32.7424,68290000.0,-58.8,148.5877,0.004,0.374570882508,1.0,7.4930735162,-0.047541236537
600864,哈投股份,2022-04-27 00:00:00,889696676.61,-5.16,-6.2106,-477163394.27,-418.7373304709,-1498.2666,-0.23,6.065846946822,-3.69,-3.2617416879,-0.395396904874
600863,内蒙华电,2022-04-27 00:00:00,5485918422.4,44.6657048488,-4.9092,496199736.69,188.32,100.5512,0.071,2.122441365204,3.45,18.56865333,0.112970047384
600854,春兰股份,2022-04-27 00:00:00,119565747.02,-5.0498325415,608.0078,31090254.01,504.39,1944.9776,0.0599,4.135792899009,1.4675,54.5049819988,0.110147394459
600839,四川长虹,2022-04-27 00:00:00,20087156224.09,-15.7175353817,-24.9624,50304626.55,143.58,-56.3479,0.0109,2.898398607404,0.3767,9.6841175679,-0.93896314364
600837,海通证券,2022-04-27 00:00:00,4131020444.53,-63.0895095893,-50.6235,1500080164.17,-58.53,49.9717,0.11,12.562111477849,0.92,,0.033388402105
600835,上海机电,2022-04-27 00:00:00,3957043299.51,-15.0162625007,-38.9793,165646612.99,-34.28,232.9955,0.16,12.203711139017,1.34,17.2660638693,-1.167851192026
600797,浙大网新,2022-04-27 00:00:00,968132918.92,30.7157171689,-35.1471,6634073.64,120.1218817866,100.9643,0.01,3.06340999753,0.2,21.537359047,-0.171211922749
600780,通宝能源,2022-04-27 00:00:00,2775233352.79,43.033188867,15.1042,267885490.85,129.07,50.8957,0.2337,5.252954512574,4.55,13.8844976464,0.270229324947
600710,苏美达,2022-04-27 00:00:00,30684947660.1,-7.0104145573,-31.0843,214971211.94,5.6,89.7747,0.16,4.480284681164,3.74,4.5275573364,-1.9619942562
600684,珠江股份,2022-04-27 00:00:00,77898661.99,-95.5736446808,-94.0707,-131200906.1,-135.78,29.0642,-0.15,2.388609478154,-6.03,36.6722553767,0.034963564539
600598,北大荒,2022-04-27 00:00:00,720063388.1,12.9891803617,-4.9552,440902576.24,17.44,6668.1818,0.248,4.241591250723,6.02,70.0322604098,1.906356107201
600573,惠泉啤酒,2022-04-27 00:00:00,127894327.25,5.5592937804,112.2177,-1714489.92,56.8,82.0361,-0.007,4.71867233672,-0.15,27.2945727935,0.14285068964
600568,ST中珠,2022-04-27 00:00:00,122493820.06,31.1658021726,-32.7002,-4107942.56,83.41,97.2204,-0.0021,1.803096390707,-0.1143,28.1679124001,-0.016369538902
600549,厦门钨业,2022-04-27 00:00:00,10505767014.18,66.825045068,8.5325,379197976.45,23.3,104.7972,0.2697,6.872053833815,4.07,14.0283509196,-0.36577200549
600519,贵州茅台,2022-04-27 00:00:00,33187160227.05,18.2521743452,2.3944,17244968587.32,23.58,13.4988,13.73,164.610215830063,8.7,92.3676761984,-5.473707320447
600470,六国化工,2022-04-27 00:00:00,1632656403.26,38.0113543923,-6.8456,66627306.85,21.47,2370.555,0.13,3.221412490932,4.05,12.3358219475,0.115182985717
600449,宁夏建材,2022-04-27 00:00:00,981408359.49,70.6036322269,-40.0491,14713799.12,741.18,-86.5551,0.03,14.170581526693,0.21,8.3301667037,-0.591348623854
600400,红豆股份,2022-04-27 00:00:00,643596789.32,10.9212831844,-11.0601,29887996.86,-41.03,9710.5359,0.01,1.370397351605,0.95,36.2923524707,-0.053773657502
600397,安源煤业,2022-04-27 00:00:00,1981649884.68,2.4563027635,80.248,-156667838.92,-628.47,-283.3245,-0.1583,0.528217538506,-26.07,-0.821453036,-0.008173752469
600390,五矿资本,2022-04-27 00:00:00,2873978333.51,-27.8804004642,2.978,706770154.68,-45.03,433.8948,0.14,8.875892760288,1.55,1.0840683631,0.870689478428
600379,宝光股份,2022-04-27 00:00:00,269500507.18,30.3398259701,38.6952,6752252.78,1.04,-62.0656,0.0204,1.873308981329,1.0602,14.3780635871,0.129812256916
600369,西南证券,2022-04-27 00:00:00,38912428.77,-94.8105695618,-92.7107,-128394194.67,-152.12,-195.8985,-0.02,3.789167611349,-0.51,,0.065421919806
600363,联创光电,2022-04-27 00:00:00,1212704941.44,14.7924312724,280.4893,62791245.41,2.34,461.521,0.1379,7.480311592128,1.86,10.1358641224,-0.46230540729
600332,白云山,2022-04-27 00:00:00,20538508775.79,2.4571558303,32.7248,1805640645.96,10.95,342.4126,1.111,18.985651988274,6.03,23.5532626126,0.564687508468
600327,大东方,2022-04-27 00:00:00,858261986.88,-60.0200234132,2.7792,57257514.55,-46.95,-76.0343,0.065,4.132683240425,1.58,21.2218721875,-0.029633190989
600265,*ST景谷,2022-04-27 00:00:00,29800224.22,215.7399686729,-58.2482,-2691669.02,46.1791295079,79.7438,-0.021,1.34845708621,-1.53,3.6010316636,-0.095744625963
600249,两面针,2022-04-27 00:00:00,151654540.58,-11.1636021361,-33.2871,-29554814.23,-52.3849451835,-611.4965,-0.0537,3.829234184436,-1.39,17.8798329521,-0.046984409855
600233,圆通速递,2022-04-27 00:00:00,11827645108.92,31.9992417728,-19.0625,870271878.35,134.88,-24.2787,0.2533,6.833778813702,3.78,12.6539700371,0.285389733769
600217,中再资环,2022-04-27 00:00:00,710980894.01,-8.6283003445,-11.9247,16376988.54,-85.44,-66.8146,0.0118,1.750820333076,0.68,21.3784937261,-0.034459800233
600216,浙江医药,2022-04-27 00:00:00,2184192085.97,-8.9895259837,-5.7499,260543171.58,-2.37,-11.5919,0.27,9.369264562162,2.92,37.802480418,-0.18344763907
600211,西藏药业,2022-04-27 00:00:00,656135778.33,32.7421983371,13.7805,174668206.63,11.13,183.3554,0.7,11.295176269643,6.43,94.4884607677,0.977718169227
600200,江苏吴中,2022-04-27 00:00:00,444334210.73,-18.4223959582,44.4197,7616890.35,-91.98,128.5572,0.01,2.634711533406,0.41,33.6914684589,0.061204138936
600196,复星医药,2022-04-27 00:00:00,10381939406.19,28.8702150479,-13.1713,462512220.54,-45.41,-60.4872,0.18,14.955198772373,1.2,43.5452671287,0.337740423939
600099,林海股份,2022-04-27 00:00:00,197174686.71,6.0915869138,-27.6881,2196196.21,20.44,-35.2387,0.01,2.257117672965,0.45,11.6480466399,-0.079555321011
600066,宇通客车,2022-04-27 00:00:00,3526036788.96,-2.8400525981,-53.426,-115652914.13,-4.4271462234,-132.8387,-0.05,6.564213478202,-0.77,14.9563957226,-0.325541660331
600059,古越龙山,2022-04-27 00:00:00,563926103.11,12.5490231868,17.938,69010706.4,12.36,-5.3938,0.08,5.957295600397,1.28,35.0584520826,-0.042384205506
600011,华能国际,2022-04-27 00:00:00,65250379565.0,30.5433586367,9.4812,-956338198.0,-129.96,91.3432,-0.09,3.569503685801,-2.62,3.6555415369,0.535347512644
430418,苏轴股份,2022-04-27 00:00:00,139701662.87,4.9841417551,11.9131,14088614.93,-21.25,1.0087,0.17,7.107574322705,2.49,31.4107504725,0.020166665633
430198,微创光电,2022-04-27 00:00:00,6360642.21,10.0094129148,-91.5025,-32248909.35,-32.24,-196.2731,-0.26,4.082777860839,-6.17,47.6761053347,0.044428309073
430090,同辉信息,2022-04-27 00:00:00,107041110.52,-8.9071719245,-36.7344,-4983032.78,28.47,-120.9377,-0.03,2.170466319894,-1.49,10.1099680183,-0.628801235127
301263,泰恩康,2022-04-27 00:00:00,183290412.29,30.808252558,-1.1509,53875611.94,210.8,32.3826,0.3,7.682920383438,6.49,63.6664029842,0.189309266353
301258,富士莱,2022-04-27 00:00:00,141779121.55,23.2344265311,,39919425.66,48.5,,0.58,19.481769579361,5.23,43.1831434986,0.244810588415
301256,华融化学,2022-04-27 00:00:00,161564904.21,11.6102980927,,6298759.91,-75.2,,0.02,3.25493338575,0.96,11.5740489443,-0.076334738542
301237,和顺科技,2022-04-27 00:00:00,167040864.35,13.4056695733,-1.1748,29356177.86,-21.61,25.7892,0.49,18.9977704205,6.03,27.6610334123,-0.151947551125
301229,纽泰格,2022-04-27 00:00:00,147157582.52,14.4117080896,-10.5426,5213147.63,-71.85,-70.2075,0.0782,9.444736279875,0.97,18.2623851451,-0.222194532375
301222,浙江恒威,2022-04-27 00:00:00,133913564.82,22.1142608476,,20151166.49,9.63,,0.27,12.008059992362,4.47,22.5818418923,0.138523622616
301219,腾远钴业,2022-04-27 00:00:00,1583457434.88,81.7299546161,,456840170.96,54.25,,4.8363,71.326134253908,12.86,40.7120663379,-3.073374593325
301217,铜冠铜箔,2022-04-27 00:00:00,943263157.58,7.0208584157,-6.6199,98360280.22,33.58,17.3757,0.12,6.758837277881,2.56,15.7190950636,-0.080043563272
301206,三元生物,2022-04-27 00:00:00,272598107.02,3.4555109116,-26.3168,62765994.16,-9.64,-33.744,0.51,34.510505491319,1.82,24.2675967134,0.151567324838
301189,奥尼电子,2022-04-27 00:00:00,134848742.69,-46.5958413091,-43.7941,12883872.71,-72.9,-50.4281,0.11,19.889780114732,0.57,24.0010157042,0.323753282227
301180,万祥科技,2022-04-27 00:00:00,317744266.21,-1.4025061167,-7.3793,52835999.47,33.87,32.5821,0.13,2.993205999775,4.52,29.6902532799,0.188063061048
301169,零点有数,2022-04-27 00:00:00,31698584.5,14.1153625375,-85.0705,-12010673.54,5.31,-123.1267,-0.17,9.332191760179,-1.77,33.0246712436,-0.484506537354
301167,建研设计,2022-04-27 00:00:00,76920177.91,5.5970680667,-32.6533,15019617.81,17.31,-41.9905,0.1877,10.66175744475,1.78,33.4975378894,-0.545833278625
301158,德石股份,2022-04-27 00:00:00,56413521.2,18.1313285833,-74.7163,1709273.57,2.31,-95.0239,0.0114,8.030772409896,0.17,33.531572906,-0.413258166645
301130,西点药业,2022-04-27 00:00:00,53106464.55,-14.6574851679,-32.6639,7906004.78,-25.22,-55.7504,0.1174,11.422426728854,1.2,82.4436244834,0.193195022426
301109,军信股份,2022-04-27 00:00:00,361487622.23,-34.1897709299,,93038657.95,31.24,,0.4538,11.950618619805,3.87,56.7809974056,0.037700321805
301108,洁雅股份,2022-04-27 00:00:00,180610587.09,-47.911513086,6.2765,47447960.74,-42.22,35.9974,0.58,21.436812372243,2.76,33.1232904305,1.654385492281
301102,兆讯传媒,2022-04-27 00:00:00,167646162.3,35.0035311427,,59842447.1,15.16,,0.3989,14.139380268,6.69,61.1608125968,0.3420619434
301100,风光股份,2022-04-27 00:00:00,184282641.33,-1.677389329,6.4978,17237232.77,-53.72,1.245,0.09,11.221468559,0.77,20.9261666382,-0.13522623605
301085,亚康股份,2022-04-27 00:00:00,293312547.96,11.3900201539,-13.2732,17148361.84,-28.56,18465.6441,0.21,10.082787730625,2.15,13.1160775451,-1.856027982375
301079,邵阳液压,2022-04-27 00:00:00,75783663.57,7.2102700444,-14.9468,7655445.88,-3.75,-34.083,0.09,5.322008771043,1.73,23.0820657461,-0.147023344668
301075,多瑞医药,2022-04-27 00:00:00,72887112.31,-40.2275739991,-45.2772,8912462.89,-59.1,-53.4927,0.11,9.937171738125,1.12,86.7803101747,-0.195412039125
301071,力量钻石,2022-04-27 00:00:00,191604019.27,126.8840146194,24.204,101128624.04,147.81,28.8464,1.68,17.539570516488,10.0,69.1666162875,1.407673597752
301059,金三江,2022-04-27 00:00:00,61061496.83,36.7539310646,0.5426,14120243.52,7.3,16.9667,0.12,4.517823735986,2.6,30.6831446045,0.080365431037
301057,汇隆新材,2022-04-27 00:00:00,113397497.98,-5.4763745118,-33.0045,12406205.25,-18.53,-18.786,0.11,5.611360333242,2.05,20.1098805849,0.004312959249
301051,信濠光电,2022-04-27 00:00:00,338020866.86,-33.0373160437,-32.958,7986259.55,-89.68,-2.8199,0.1,35.44518307625,0.28,9.5069549192,-1.0192595315
301043,绿岛风,2022-04-27 00:00:00,94160142.09,6.3701036615,-42.597,3789079.5,-57.5,-27.0696,0.06,10.935846092353,0.51,32.4591500943,-0.678051854706
301040,中环海陆,2022-04-27 00:00:00,268281903.22,-12.730052039,-7.8412,17054994.41,-43.08,213.5079,0.1705,9.8393471687,1.75,13.0616774331,-0.2094045841
301039,中集车辆,2022-04-27 00:00:00,5132293533.68,-25.2912866933,0.9276,124462498.41,-38.65,8.8535,0.06,5.67605030564,1.06,10.2807890474,-0.233458067521
